batch_id,guid,wait_msecs,before_cpuutil_max,before_harddpf_max,before_diskutil_max,target,chassistype,ram,os,#ofcores,age_category,graphicscardclass,processornumber,cpucode,persona
20201009-200236,0872b6b685a04e3f9df8320d63711911,6700,11.3975503834085,8.676484326221793,12.273119898389307,3,Notebook,40,Win10,4,3,Mid-Range Graphics Cards,14,i7-6700HQ,Content Creator/IT
20200404-210228,e60cd3cdf0dd46398ac9926803728171,1101,15.7872762625107,8.354431429890708,13.316217505783621,1,Desktop,16,Win10,4,2,Office-Class Graphics Cards,14,i5-7500,Web User
20200801-200223,446c8f8173ec4c4a903845b6fcc1517d,5399,42.73758956647351,10.689504212436928,17.01616790609635,2,Desktop,16,Win10,4,6,Mid-Range Graphics Cards,22,i5-4440,Content Creator/IT
20200926-200320,95ed1a0476bd4b4d9f8a8a37bd3d1549,1516,40.2447841943447,9.337375839935056,15.102138924110232,1,Desktop,4,Win10,2,2,Office-Class Graphics Cards,14,i3-7100T,Web User
20200514-200228,c4fc30f8b7f2490faca77e358d4f0ec2,5303,12.892238977889301,8.471359409979462,11.854400713032735,2,Notebook,16,Win10,4,1,,14,i7-8650U,Communication
20201024-200229,37307d27b14d42c1b8b609fb8cda0dac,1594,98.7512491005497,10.196686148424519,13.979589497461191,1,Notebook,32,Win10,2,2,Low-Midrange Graphics Cards,14,i7-7500U,Web User
20200818-200232,05866ea5c8a34ff6a0229ec764eade53,2400,30.7806837859934,9.574661027854004,13.903901529098464,1,Notebook,16,Win10,2,2,Low-Midrange Graphics Cards,14,i7-7500U,Communication
20200831-200228,b092e2ec73554fbab62aaa6408506392,3800,13.4485024263716,6.235660247526311,11.31481942224864,2,Desktop,32,Win10,4,3,Mid-Range Graphics Cards,14,i7-6700,Office/Productivity
20200329-210233,a5fd97f0d30941e79ad2d4476fde67cd,1701,99.84372758115879,10.160360428606527,13.809250365693428,1,Notebook,16,Win10,2,6,Low-End Graphics Cards,22,i5-3210M,Casual User
20200807-200231,044c00bb13034963beca10325b68eb2a,1199,7.76505199852771,9.082353726161395,11.91784296753451,1,Desktop,32,Win10,8,0,Not Suited for Games,14,i7-9700,Web User
20201202-190229,07afb009f801436da7d1fda7c5297c8b,2597,89.39779876149919,8.133837020890955,11.352733973536433,1,Desktop,8,Win10,6,0,Low-Midrange Graphics Cards,14,i5-9500,Office/Productivity
20201107-190232,a56fb04c6ae94eec8c8b32b689396a43,1600,11.883697079098301,9.05468240999231,12.042185730634353,1,Intel NUC/STK,4,Win10,2,2,Low-Midrange Graphics Cards,14,i3-7100U,Win Store App User
20200615-200228,a478ab382f2a4581af4d2f02bb06bfd8,1100,15.1313593656131,8.674505112706164,11.49905465096145,1,Notebook,32,Win10,4,3,High-End Graphics Cards,14,i7-6820HK,Entertainment
20200415-210227,a6dde4de081645b5bdba08eb1d7a6051,1200,37.023355247813896,10.005163041010304,16.02832959081396,1,Desktop,12,Win10,4,2,Office-Class Graphics Cards,14,i5-7400,Web User
20200131-200229,fd3b7edb2786491287fc61076a1965bb,3000,16.131510683675998,8.595964362585084,11.670295336404841,1,Notebook,12,Win10,4,3,High-End Graphics Cards,14,i7-6700HQ,Casual User
20201104-190243,0360879eb90a41518752794f48201344,6789,63.1249800874893,9.737180791269754,15.55182819560405,3,Desktop,4,Win10,2,6,Low-Midrange Graphics Cards,32,G555,Web User
20200930-200230,06bbf19af9dd4ffba3f14c204716cb8c,2004,44.7052177702886,9.700439915913718,16.17462506430449,1,Desktop,12,Win10,4,6,Low-Midrange Graphics Cards,22,i5-3470,Web User
20201018-200237,dfcf890fb6874b3ca7cc15fff3942807,2896,8.09704848376355,8.827979350033464,11.931162347735354,1,Notebook,16,Win10,4,3,Low-Midrange Graphics Cards,14,i7-6700HQ,Web User
20201116-190235,08477b5855c642129cc6f2542333b919,1989,25.594031102073302,8.272022330831142,13.353776390439295,1,2 in 1,16,Win10,4,1,Mid-Range Graphics Cards,14,i7-8550U,Entertainment
20200719-200240,0e9eeafdfb4b404f82c76f40e59e41ab,2300,15.496346544299099,8.139433701897866,11.770916467335464,1,Notebook,8,Win10,4,3,Low-Midrange Graphics Cards,14,i7-6700HQ,Web User
20201212-190228,bc95dffe54304027993c849a50533355,2208,26.331834275961896,10.409191719417889,15.718190267134233,1,Desktop,4,Win10,4,6,Low-Midrange Graphics Cards,22,i5-3470,Casual User
20200504-200213,0585009b185343c58f8423192735e4c5,1199,11.6298766581967,11.093859734576323,14.142289988544308,1,Desktop,32,Win10,6,1,Low-Midrange Graphics Cards,14,i7-8700,Gamer
20200513-200227,0544893fb5c24922bcaddb95c9ff5321,4900,11.954460770374697,9.93490861855979,16.43434934270837,2,Notebook,8,Win10,2,3,Low-Midrange Graphics Cards,14,i5-6200U,Win Store App User
20200928-200220,049cd2ff500242b6a2016fb5d5385e05,2301,21.793140840406494,9.32764695865241,12.379598950129251,1,Notebook,16,Win10,4,2,Mid-Range Graphics Cards,14,i7-7820HQ,Content Creator/IT
20200509-200228,95d64821941145548498686c22f5b182,1600,38.587344660048,10.880596436431958,16.903078158521673,1,Desktop,16,Win10,4,6,Low-End Graphics Cards,22,i7-4770,Web User
20200127-200232,08345c3da99c4ca28ad13c623a11e46d,1212,33.4882783723117,9.876348282926342,15.986832834353427,1,Desktop,4,Win10,5,5,Low-End Graphics Cards,22,i3-4150,Office/Productivity
20200909-200238,059034458c1a4b208c482e93386e0276,1188,22.499950399968295,8.167917282959978,14.29392886256979,1,Desktop,2,Win10,2,6,Office-Class Graphics Cards,45,E5300,Web User
20201205-190333,05d58fd9c0884fd2ac552631f984848e,2800,47.103311923678895,10.08987376430652,14.419232486466635,1,Notebook,16,Win10,4,3,High-End Graphics Cards,14,i7-6700HQ,Gamer
20200909-200238,ec9464a8d73341d4bb2ef8e9e87f66ec,1100,87.34360875467371,8.544279143061832,14.285721848903302,1,Notebook,8,Win10,2,3,Low-Midrange Graphics Cards,14,i5-6300U,Web User
20200320-210532,05ad85f0e63a45cba6ef83d375b32830,6599,32.031065124497104,12.000729035964946,12.280996199317245,3,Notebook,4,Win10,2,3,Low-Midrange Graphics Cards,14,i5-7200U,Office/Productivity
20200406-210228,07b49df841814621ae2e992048bf37c9,5301,22.6499444234694,9.981669214019938,10.469634395599323,2,Desktop,32,Win10,4,3,Low-Midrange Graphics Cards,14,i5-6400,Communication
20201203-190229,ea493bf2b3ee4b1c89482302ac618ef1,1400,21.3309722454242,8.325148857800501,11.965773838082251,1,Notebook,8,Win10,2,3,,14,i7-7600U,Communication
20200922-200231,bcd565c38260434f9f74db10e6663045,1609,25.5252986790273,9.507216808543715,11.210561212979105,1,Notebook,8,Win10,2,6,Low-End Graphics Cards,32,i7-2620M,Web User
20200131-200229,fd3b7edb2786491287fc61076a1965bb,2700,15.036227608553,7.796881622784343,10.823294123712119,1,Notebook,12,Win10,4,3,High-End Graphics Cards,14,i7-6700HQ,Casual User
20201112-190229,07252f57a53f449eb2694bc031a1f52a,1096,6.22968882011747,8.814872275527183,13.835376947740182,1,Desktop,4,Win10,2,2,Low-End Graphics Cards,14,G4560,Web User
20200212-200229,fbf77cddafe1447f8d3c47f87bbe4c53,1699,26.709099054163488,10.487029446305733,15.809048051857928,1,Desktop,12,Win10,4,6,Low-End Graphics Cards,22,i7-4770,Gamer
20200608-200228,049e2c8d69af493b9f41d6f064d8ec39,1656,35.3093094551423,8.921387979116396,13.185722359305942,1,Desktop,8,Win10,2,6,High-End Graphics Cards,22,i3-3220,Web User
